,0,1,2,3,4,5,6,7,8,9,10,11,chain_break_fraction,energy,num_occurrences
78,1,1,1,0,1,0,1,1,1,1,1,1,0.0,-403.03536962198746,2
79,1,0,0,0,0,0,1,1,1,1,1,1,0.0,-402.82191726833213,4
80,1,1,1,1,0,1,1,1,1,1,0,1,0.0,-402.55840520083615,2
81,1,1,1,0,0,1,1,1,1,1,1,1,0.0,-401.09602856213104,1
82,1,1,1,1,0,0,1,1,1,1,0,0,0.0,-399.486504066065,1
83,1,1,0,0,0,0,1,1,1,1,1,1,0.0,-399.0946694154394,2
84,1,0,0,0,1,0,1,1,1,1,0,1,0.0,-398.2037336640449,4
85,1,1,1,0,0,0,1,1,1,1,1,0,0.0,-398.0241274273599,1
86,1,1,0,0,1,0,1,1,0,1,0,0,0.0,-397.71129014830206,2
87,0,1,0,1,1,0,1,1,1,1,1,0,0.0,-396.7909272401372,3
88,1,0,0,1,1,0,1,1,0,1,1,1,0.0,-395.86927594703025,1
89,1,1,0,0,0,1,1,1,0,1,0,0,0.0,-395.7719490884456,1
90,0,1,0,1,0,1,1,1,1,1,1,0,0.0,-394.8515861802807,1
91,1,1,0,0,1,1,1,1,1,1,0,0,0.0,-394.8474063645251,1
92,1,0,0,1,0,1,1,1,0,1,1,1,0.0,-393.92993488717383,2
93,1,1,1,1,1,0,1,1,1,0,1,0,0.0,-393.5936196382766,3
94,1,0,0,1,1,1,1,1,1,1,1,1,0.0,-392.9653921632534,2
95,1,1,0,0,0,1,1,1,1,1,0,1,0.0,-392.5371447512957,1
96,1,1,0,1,1,0,0,1,1,1,1,0,0.0,-392.250698297702,3
97,0,0,0,0,1,0,1,1,1,1,1,1,0.0,-392.1273532368081,5
98,0,0,0,1,0,1,1,1,1,1,0,1,0.0,-391.65038881565687,2
99,1,0,1,1,1,0,1,1,1,1,1,1,0.0,-391.52392962180096,1
100,1,1,1,0,0,1,1,1,1,1,0,0,0.0,-391.46660276321626,2
101,1,0,1,1,1,0,1,1,1,0,0,1,0.0,-390.40242227365275,1
102,1,1,0,1,0,1,0,1,1,1,1,0,0.0,-390.3113572378456,2
103,0,1,0,1,1,1,1,1,1,1,0,0,0.0,-390.2334025759935,3
104,1,1,0,1,0,1,1,1,0,1,1,1,0.0,-390.1926870342811,1
105,0,0,0,0,0,1,1,1,1,1,1,1,0.0,-390.18801217695176,3
106,1,1,1,1,1,0,1,0,1,1,1,0,0.0,-390.02183803421514,3
107,1,1,1,1,1,0,1,1,0,0,0,0,0.0,-389.91997875790986,1
108,1,0,0,1,1,0,1,1,1,1,1,0,0.0,-389.89349102848223,1
109,1,0,1,1,0,1,1,1,1,1,1,1,0.0,-389.5845885619445,2
110,1,0,0,1,1,1,1,1,0,1,0,1,0.0,-389.31175128288663,1
111,1,1,1,1,0,1,1,1,0,1,1,0,0.0,-389.12214504620164,1
112,1,0,1,0,1,0,1,1,1,0,1,1,0.0,-388.9400456349476,2
113,1,1,1,1,1,0,1,0,1,0,0,0,0.0,-388.88033068606694,3
114,0,1,1,1,1,0,1,1,1,1,0,0,0.0,-388.791940034541,3
115,1,1,0,1,1,0,0,1,0,1,0,0,0.0,-388.5570574173353,2
116,1,0,1,1,0,1,1,1,1,0,0,1,0.0,-388.4630812137963,3
117,1,1,1,0,1,0,1,1,0,0,1,0,0.0,-388.45760211920475,1
118,1,1,1,1,0,1,1,0,1,1,1,0,0.0,-388.0824969743587,1
119,1,1,1,1,0,1,1,1,0,0,0,0,0.0,-387.98063769805344,2
120,0,1,0,1,0,1,1,1,1,1,0,1,0.0,-387.92314096276414,1
121,1,0,1,1,1,0,1,1,0,1,0,1,0.0,-387.8702887414342,1
122,1,1,1,1,1,0,1,1,1,1,1,1,0.0,-387.76668176890826,1
123,1,1,1,0,1,0,1,0,1,0,1,0,0.0,-387.41795404736183,2
124,0,1,1,0,1,0,1,1,1,1,1,0,0.0,-387.3295633958359,2
125,1,1,0,0,1,0,0,1,0,1,1,0,0.0,-387.09468077863016,4
