,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,chain_break_fraction,energy,num_occurrences
185,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0.0,0.09999999999999999,1
186,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.09999999999999999,1
187,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0.0,0.09999999999999999,1
188,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0.09999999999999999,1
189,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0.0,0.09999999999999999,1
190,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0.09999999999999999,1
191,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.09999999999999999,1
192,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0,0.09999999999999999,1
193,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0.0,0.09999999999999999,1
194,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.09999999999999999,1
195,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0.0,0.09999999999999999,1
196,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,0.09999999999999999,1
197,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0.0,0.09999999999999999,1
198,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0.0,0.09999999999999999,1
199,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0.0,0.09999999999999999,1
200,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0.0,0.09999999999999999,1
201,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0.0,0.09999999999999999,1
202,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.0,0.09999999999999999,1
203,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0.0,0.09999999999999999,1
204,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0.0,0.09999999999999999,1
205,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0.0,0.09999999999999999,1
206,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0.0,0.09999999999999999,1
207,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0.0,0.09999999999999999,1
208,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0.0,0.09999999999999999,1
209,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0.0,0.09999999999999999,1
210,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0.0,0.15,1
211,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0.0,0.15,1
212,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0.0,0.15,1
213,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0.0,0.15,1
214,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0.0,0.15,1
215,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0.0,0.15,1
216,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0.0,0.15,2
217,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0.0,0.15,1
218,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0.0,0.15,1
219,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0.0,0.15,1
220,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0.0,0.15,1
221,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0.0,0.15,2
222,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0.0,0.15,1
223,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0.0,0.15,1
224,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0.0,0.15,1
225,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0.0,0.15,1
226,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0.0,0.15,1
227,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0.0,0.15,1
228,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.15,1
229,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0.0,0.15,1
230,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0.0,0.15,1
231,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0.0,0.15,1
232,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0.0,0.15,1
233,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0.0,0.15,1
234,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0.0,0.15,1
235,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0.0,0.15,1
236,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0.0,0.15,1
237,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0.0,0.15,1
238,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0.0,0.15,1
239,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0.0,0.15,1
240,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0.0,0.15,1
241,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0.0,0.15,1
242,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0.0,0.15,1
243,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0.0,0.15,2
244,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0.0,0.15,1
245,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.0,0.15,1
246,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0.0,0.15,1
247,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0.0,0.15,1
248,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0.0,0.15,1
249,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0.0,0.15,1
250,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,0.15,1
251,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0.0,0.15,1
252,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0.0,0.15,1
253,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0.0,0.15,1
254,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0.0,0.15,1
255,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0.0,0.15,1
256,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,0.15,1
257,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0.0,0.15,1
258,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0.0,0.15,1
259,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0.0,0.15,1
260,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0.0,0.15,1
261,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0.0,0.15,1
262,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0.0,0.15,1
263,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0.0,0.15,1
264,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0.0,0.15,1
265,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0.0,0.15,1
266,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0.0,0.15,2
267,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0.0,0.15,1
268,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0.0,0.15,1
269,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0.0,0.15,2
270,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.0,0.15,1
271,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0.0,0.15,1
272,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0.0,0.15,1
273,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0.0,0.15,1
274,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0.0,0.15,1
275,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0.0,0.15,1
276,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0.0,0.15,1
277,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0.0,0.15,1
278,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0.0,0.15,2
279,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0.0,0.15,1
