,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,chain_break_fraction,energy,num_occurrences
146,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,-720.1194046557009,2
147,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0.0,-720.1099151076171,2
148,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0.0,-720.029167277972,1
149,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0.0,-720.0074733870903,3
150,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0.0,-719.8251636760723,1
151,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0.0,-719.331304413151,3
152,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0.0,-719.2888607680947,1
153,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0.0,-719.0450305496213,2
154,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0.0,-718.9125822678018,1
155,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0.0,-718.8526387433785,1
156,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0.0,-718.6446768490603,1
157,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0.0,-718.5269092273949,1
158,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,-718.424467506868,1
159,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0.0,-718.3994543711354,3
160,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0.0,-718.1844384624201,1
161,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0.0,-718.1598875342202,1
162,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0.0,-718.1131805076056,3
163,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0.0,-718.0596438487511,1
164,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0.0,-717.8142018936053,1
165,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0.0,-717.7058548878723,1
166,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0.0,-717.3411148858214,1
167,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0.0,-717.0548410222917,1
168,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0.0,-716.5301746273835,2
169,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0.0,-715.7961928878498,2
170,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0.0,-715.7610875399273,1
171,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0.0,-715.3734881363367,1
172,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0.0,-715.2638732477513,1
173,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0.0,-715.0278024957217,1
174,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0.0,-714.3750405052397,2
175,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0.0,-714.2131870076275,1
176,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0.0,-714.1309167459976,1
177,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0.0,-712.8635166476826,1
178,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0.0,-712.5479108657755,1
179,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0.0,-712.0189450349571,1
180,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0.0,-711.8954926813017,1
181,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0.0,-711.2805107674604,1
182,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0.0,-710.9988317074993,2
183,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0.0,-710.8759337735664,1
184,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0.0,-710.5210964070563,1
185,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0.0,-710.5113491641554,1
186,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0.0,-710.4359391547349,2
187,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0.0,-710.306080498341,1
188,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0.0,-709.5746322908961,1
189,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0.0,-709.4717717186422,1
190,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0.0,-708.9380905268342,1
191,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0.0,-707.7814040357873,1
192,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0.0,-707.7593086911365,1
193,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0.0,-707.6596612538614,1
194,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0.0,-707.6319375551676,1
195,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0.0,-707.4653235026963,1
196,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0.0,-707.4546072214787,1
197,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0.0,-707.3328752208765,2
198,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0.0,-707.2515399792379,1
199,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0.0,-706.7457215303716,1
200,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0.0,-706.6203962005083,2
201,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0.0,-706.5552389481868,1
202,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0.0,-706.472378375933,1
203,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0.0,-706.4594476668419,2
204,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0.0,-706.3602769907677,1
205,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0.0,-706.1763028109143,1
206,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0.0,-705.6685340990158,1
207,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0.0,-705.6499999029367,1
208,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0.0,-705.515125620729,1
209,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0.0,-705.240126769412,1
210,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0.0,-705.1670388657463,1
211,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0.0,-705.1475076793604,1
212,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0.0,-704.8764417866198,1
213,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0.0,-704.7756673849564,3
214,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0.0,-704.5464758229931,1
215,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0.0,-703.7278823193649,1
216,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0.0,-703.3408836480586,1
217,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0.0,-703.2977591219944,1
218,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0.0,-703.2482213743157,1
219,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0.0,-703.1653108401749,1
220,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,-703.135779653789,1
221,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0.0,-702.8622561981422,1
222,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0.0,-702.8606093705171,1
223,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0.0,-702.7809559956719,2
224,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0.0,-702.6771960792413,1
225,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0.0,-702.5743355069874,1
226,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0.0,-702.5355140405261,1
227,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0.0,-702.3870215313272,1
228,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.0,-701.9299169637513,1
229,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0.0,-701.8831535038129,1
230,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0.0,-701.2414867743043,2
231,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0.0,-701.056002051975,2
232,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0.0,-701.0364708655891,1
233,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0.0,-701.0184195320636,1
234,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0.0,-700.7541226221779,1
235,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0.0,-700.4678487586482,1
236,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0.0,-700.3048200488007,2
237,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0.0,-699.4628407791129,1
238,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0.0,-698.9244991545484,1
239,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0.0,-698.9093938066259,1
240,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0.0,-698.8673635662926,2
241,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0.0,-698.6382252910187,1
242,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,-698.313523821361,1
243,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0.0,-698.1059056509202,1
244,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0.0,-697.80505710706,1
245,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0.0,-697.6857824535497,1
246,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0.0,-697.63676765665,2
247,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0.0,-697.5282288238077,1
248,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0.0,-697.3516147713361,1
249,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0.0,-697.2843576860704,1
250,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0.0,-697.2691497152813,2
251,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0.0,-696.9572534906201,1
252,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0.0,-696.6820273078913,2
253,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0.0,-696.5261426841101,1
254,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0.0,-696.4749099221651,1
255,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.0,-696.3773258382336,1
256,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.0,-696.0018229143813,1
257,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0.0,-695.7155490508516,1
258,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0.0,-695.6861438350592,1
259,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0.0,-695.1372513016557,1
260,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0.0,-695.0990214276691,1
261,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0.0,-694.943136803888,1
262,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0.0,-694.9025980315929,1
263,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0.0,-694.5652153734527,1
264,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,-694.5062759684683,1
265,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0.0,-694.4118394438558,1
266,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0.0,-693.9341041434128,1
267,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0.0,-693.8610195033081,1
268,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0.0,-693.7673424623144,1
269,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0.0,-693.649402673755,1
270,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0.0,-693.4743759837158,1
