,0,1,2,3,4,5,6,7,8,9,10,11,12,13,chain_break_fraction,energy,num_occurrences
308,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0.0,-379.2029088354645,2
309,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0.0,-379.1366553349935,1
310,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0.0,-379.1366553349935,2
311,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0.0,-379.01602609347646,1
312,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0.0,-379.01602609347646,1
313,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0.0,-378.91663497193474,1
314,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0.0,-378.7970413788316,1
315,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0.0,-378.7963684588064,2
316,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0.0,-378.67573921728933,2
317,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0.0,-378.6272908901023,1
318,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0.0,-378.62417688132575,1
319,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0.0,-378.5379991993486,1
320,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0.0,-378.47353639481594,1
321,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0.0,-378.3234301127301,1
322,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0.0,-378.20013482733873,1
323,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0.0,-378.1670786459756,1
324,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0.0,-378.16326076362157,1
325,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0.0,-377.83245477954245,1
326,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0.0,-377.65485992357367,1
327,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0.0,-377.61861764063406,2
328,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0.0,-377.2479568185269,1
329,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0.0,-377.125496665767,1
330,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0.0,-377.09785053644106,1
331,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0.0,-377.0582353648854,1
332,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0.0,-376.93213274687247,1
333,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0.0,-376.5237265213455,1
334,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0.0,-376.15306569923837,1
335,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0.0,-375.95595107398765,1
336,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0.0,-375.899917089478,1
337,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0.0,-375.1474567498181,2
338,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0.0,-375.02682750830104,2
339,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0.0,-374.7489824647943,1
340,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0.0,-374.6667032261807,1
341,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0.0,-374.4620017565228,1
342,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0.0,-374.167150547653,1
343,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0.0,-374.1542247725129,1
344,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0.0,-374.0830783195122,1
345,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0.0,-374.03359553099585,1
346,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0.0,-374.00555728736475,1
347,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0.0,-373.949523302855,2
348,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0.0,-373.8609045321265,1
349,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0.0,-373.7406380189981,1
350,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0.0,-373.6209321670198,1
351,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0.0,-373.6070830023409,1
352,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0.0,-373.48645376082385,3
353,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0.0,-373.3346583034901,1
354,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,-373.32049440837466,1
355,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0.0,-373.3204944083746,1
356,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0.0,-373.29223179347116,1
357,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0.0,-373.2922317934712,1
358,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,-373.0800445801206,1
359,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0.0,-373.06220021288107,1
360,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0.0,-373.06220021288107,1
361,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0.0,-372.9777931895102,1
362,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0.0,-372.941570971364,1
363,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0.0,-372.941570971364,1
364,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0.0,-372.8571639479932,1
365,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,-372.80801595470683,1
366,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0.0,-372.6515059715543,1
367,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0.0,-372.65150597155434,1
368,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0.0,-372.5962629241087,1
369,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0.0,-372.58128409517684,2
370,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0.0,-372.44354407723614,2
371,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0.0,-372.38416946992623,1
372,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0.0,-372.3229148357191,1
373,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0.0,-372.22441898119695,1
374,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0.0,-371.93814511766726,1
375,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0.0,-371.818439265689,1
376,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0.0,-371.7338357623145,1
377,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0.0,-371.6315843717041,1
378,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0.0,-371.42101894915857,1
379,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0.0,-371.3706833478197,1
380,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0.0,-371.251297495517,1
381,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0.0,-371.09733525943005,1
382,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0.0,-370.81767762476005,1
383,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0.0,-370.7264147060571,1
384,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0.0,-370.04476141244703,1
385,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0.0,-369.09849433270466,3
386,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0.0,-368.7275737793317,1
387,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0.0,-368.58224810406824,1
388,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0.0,-368.49765284706086,1
389,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0.0,-368.4616188625511,1
390,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0.0,-368.1804320091597,1
391,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0.0,-368.17939636074584,1
392,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0.0,-368.1439077334155,1
393,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0.0,-368.0598027676426,1
394,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0.0,-368.02510633389625,1
395,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0.0,-368.0036032134161,1
396,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0.0,-367.90447709237924,1
397,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0.0,-367.87291475641564,1
398,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0.0,-367.7522855148985,1
399,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0.0,-367.66897590562314,1
400,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0.0,-367.64618289688565,1
401,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0.0,-367.5967001083693,1
402,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.0,-367.5482857103847,1
403,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0.0,-367.50199420304267,1
404,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0.0,-367.50199420304267,1
405,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0.0,-367.3566685277792,1
406,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0.0,-367.2882821344919,2
407,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0.0,-367.27207327077184,1
408,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0.0,-367.1417073268555,1
409,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0.0,-367.07711206984817,1
410,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0.0,-366.88137902944516,1
411,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0.0,-366.79769891560943,1
412,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0.0,-366.65739439561,1
413,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0.0,-366.47576204232575,1
414,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0.0,-366.35513280080863,1
415,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0.0,-365.823437037838,1
416,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0.0,-364.9884565109364,1
417,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0.0,-364.7487988762663,1
418,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0.0,-364.61707477085196,1
419,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0.0,-364.38619462490794,1
420,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0.0,-364.30391538629436,2
421,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0.0,-363.70029166671037,1
422,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0.0,-363.69689264473556,1
423,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0.0,-363.52321929997726,1
424,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0.0,-363.346546553065,1
425,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0.0,-363.2642673144514,1
426,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0.0,-363.22591731154796,1
427,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0.0,-363.22591731154796,1
428,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0.0,-363.20902426700576,3
429,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0.0,-363.1878132130426,1
430,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0.0,-363.1436380729344,2
431,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0.0,-363.0883950254887,2
432,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0.0,-363.0380627243134,1
433,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0.0,-362.9577065684883,2
434,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0.0,-362.69654581333805,1
435,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0.0,-362.6756224237993,1
436,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0.0,-362.6311596192666,1
437,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0.0,-362.5549931822822,2
438,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0.0,-362.5470873911258,1
439,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0.0,-362.3249616016921,1
440,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0.0,-362.25165543377653,1
441,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0.0,-362.2046470906117,1
442,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0.0,-362.1700491151881,1
443,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0.0,-362.16937619516284,1
444,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0.0,-362.1693761951629,2
445,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0.0,-362.14940404316604,1
446,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0.0,-362.1200004007684,1
447,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0.0,-362.0487469536458,1
448,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0.0,-361.96467472550495,1
449,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0.0,-361.9206512117838,1
450,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0.0,-361.86281544919973,2
451,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0.0,-361.81248314802434,1
452,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.0,-361.8000219702668,1
453,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0.0,-361.67840086197526,1
454,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0.0,-361.65689774149513,2
455,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0.0,-361.5373041483919,1
456,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0.0,-361.45004284751025,1
457,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0.0,-361.4055800429776,1
458,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0.0,-361.3513726439458,1
459,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0.0,-361.0640631320022,1
460,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0.0,-361.0491110491445,1
461,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0.0,-360.9584930526202,2
462,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0.0,-360.9437966188739,1
463,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0.0,-360.87045652624164,1
464,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0.0,-360.8373312724723,1
465,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0.0,-360.82316737735675,1
466,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0.0,-360.4313181652061,1
467,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0.0,-360.4313181652061,1
468,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0.0,-360.3251404832289,2
469,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0.0,-360.31068892368904,1
470,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0.0,-360.2506776786962,1
471,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0.0,-359.67353590852434,1
472,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0.0,-359.5065542059438,1
473,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0.0,-359.0250981024073,1
474,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0.0,-358.4116630866553,1
475,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0.0,-358.09883102266485,1
476,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0.0,-358.0047599816085,1
477,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0.0,-357.6408153735298,2
478,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0.0,-357.43611390387184,1
479,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0.0,-357.3325310392115,1
480,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0.0,-357.0591829508219,1
481,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0.0,-357.05918295082193,1
482,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0.0,-356.9930165138375,1
483,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0.0,-356.98009073869747,1
484,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0.0,-356.8594614971804,1
485,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0.0,-356.61942991659026,2
486,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0.0,-356.5020411806499,1
487,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0.0,-356.251749868794,1
488,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0.0,-356.251749868794,1
489,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0.0,-356.19426419664,1
490,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0.0,-356.0849210730504,1
491,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0.0,-356.0223562059151,1
492,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0.0,-355.8233436432671,1
493,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0.0,-355.52777930287846,1
494,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0.0,-355.4071500613614,1
495,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0.0,-354.85934149676143,1
496,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0.0,-354.7551942046564,1
497,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0.0,-354.46741722064644,1
498,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0.0,-353.8808718080768,1
499,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0.0,-353.67290991375864,1
500,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0.0,-353.592474064307,1
501,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0.0,-353.24450368823176,1
502,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0.0,-352.84345419317924,1
503,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0.0,-352.84345419317924,1
504,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0.0,-352.57120384337077,1
505,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0.0,-352.49063773831165,1
506,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0.0,-352.45057460185365,1
507,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0.0,-352.0656305347595,1
508,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0.0,-351.43723413038043,1
509,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0.0,-351.39968525022977,1
510,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0.0,-350.5376408383521,1
511,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0.0,-350.3268245208133,1
512,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0.0,-350.1741056739407,1
513,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0.0,-349.12158985535666,1
514,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0.0,-349.0407662274652,1
515,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0.0,-348.1511266373794,1
516,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0.0,-348.0304973958623,1
517,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0.0,-348.0304973958623,2
518,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0.0,-347.9282460052519,1
519,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0.0,-347.62083127943515,1
520,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,-347.0532994030669,1
521,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0.0,-347.0532994030669,2
522,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0.0,-346.87567215826886,1
523,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0.0,-346.59892504790446,1
524,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0.0,-346.54368200045883,1
525,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0.0,-346.39525170314613,1
526,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0.0,-346.25664207670394,1
527,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0.0,-346.2463823454381,1
528,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0.0,-346.18626168392836,1
529,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0.0,-345.86392869049786,1
530,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0.0,-345.8639286904979,1
531,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0.0,-345.7802485766622,1
532,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0.0,-345.57765482696817,1
533,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0.0,-345.3729533573103,1
534,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0.0,-345.34768246186144,1
535,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0.0,-345.3152413731101,2
536,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0.0,-345.3136589481403,1
537,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0.0,-345.1336878369454,1
538,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0.0,-345.08610503207814,1
539,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0.0,-345.0208027691491,1
540,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0.0,-345.01305859542833,1
541,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0.0,-345.00242491824247,1
542,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0.0,-344.8367071286739,1
543,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0.0,-344.428300903147,1
544,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0.0,-344.3871678045723,1
545,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0.0,-344.2968322032335,1
546,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0.0,-344.2314460091621,1
547,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0.0,-343.9671903990684,1
548,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,-343.5196131869119,1
549,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0.0,-343.35125517244694,1
550,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0.0,-343.1485139278262,1
551,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0.0,-343.0278846863091,1
552,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0.0,-343.0278846863091,1
553,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0.0,-342.8412119393969,1
554,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0.0,-342.3249657107605,2
555,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0.0,-342.3137738793571,1
556,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0.0,-341.9644201246565,1
557,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0.0,-341.77467082301183,2
558,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0.0,-341.69931247694353,1
559,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0.0,-341.69877075287314,1
560,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0.0,-341.6439823660113,1
561,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0.0,-341.52335312449424,1
562,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0.0,-341.367767717965,1
563,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0.0,-341.2918676478264,1
564,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0.0,-341.1315039123436,1
565,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0.0,-340.9888442809544,1
566,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0.0,-340.85528926429726,1
567,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0.0,-340.31760577005497,1
568,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0.0,-340.19697652853785,1
569,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0.0,-340.15839700539607,1
570,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0.0,-340.142188141676,1
571,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0.0,-339.82663043686733,1
572,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0.0,-339.72573364142,1
573,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0.0,-339.62970968800823,1
574,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0.0,-338.61796622023724,1
575,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0.0,-338.6179662202373,1
576,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0.0,-338.6042262932718,2
577,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0.0,-337.93902899273144,1
578,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0.0,-337.6357234873451,1
579,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0.0,-337.06611104218064,1
580,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0.0,-336.79510682018787,1
581,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0.0,-336.4945064674759,2
582,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0.0,-336.08583268801874,1
583,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0.0,-335.9242115797273,1
584,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0.0,-335.799558824489,1
585,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0.0,-335.799558824489,1
586,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0.0,-335.71989097938166,1
587,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0.0,-335.57958645938226,1
588,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0.0,-335.42863827111603,1
589,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0.0,-335.3996153481874,1
590,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0.0,-335.2983996059908,1
591,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0.0,-335.1777703644737,1
592,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0.0,-335.1530739307274,1
593,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0.0,-335.1530739307274,1
594,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0.0,-334.891496500944,1
595,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0.0,-334.69863200343826,1
596,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0.0,-334.69583852450523,1
597,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0.0,-334.57800276192114,1
598,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0.0,-334.5739792482,1
599,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0.0,-334.52092763195236,1
600,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0.0,-334.35400688309323,1
601,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0.0,-334.19749689994075,1
602,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0.0,-333.9412342814038,1
603,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0.0,-333.911223036411,1
604,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0.0,-333.79059379489394,1
605,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0.0,-333.4490768839186,1
606,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0.0,-333.3508407606624,1
607,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0.0,-333.3508407606623,1
608,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0.0,-333.0893552839945,1
609,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0.0,-333.04306377665245,1
610,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0.0,-332.60099677027875,1
611,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0.0,-331.5141343737359,1
612,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0.0,-331.5141343737359,1
613,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0.0,-331.3935051322188,2
614,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0.0,-331.3926020671689,1
615,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0.0,-331.2912537416084,1
616,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0.0,-331.2599501155617,1
617,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0.0,-331.25995011556165,2
