,0,1,2,3,4,5,6,7,8,9,10,11,12,13,chain_break_fraction,energy,num_occurrences
324,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0.0,0.09999999999999999,3
325,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0.0,0.09999999999999999,3
326,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0.0,0.09999999999999999,1
327,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0.0,0.09999999999999999,2
328,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0.0,0.09999999999999999,3
329,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0.0,0.09999999999999999,2
330,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0.0,0.09999999999999999,4
331,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0.0,0.09999999999999999,1
332,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0.0,0.09999999999999999,2
333,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0.0,0.09999999999999999,1
334,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0.0,0.09999999999999999,1
335,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0.0,0.09999999999999999,1
336,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0.0,0.09999999999999999,2
337,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0.0,0.09999999999999999,1
338,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0.0,0.09999999999999999,1
339,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0.0,0.09999999999999999,2
340,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0.0,0.09999999999999999,1
341,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0.0,0.09999999999999999,1
342,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0.0,0.09999999999999999,1
343,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0.0,0.09999999999999999,2
344,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0.0,0.09999999999999999,1
345,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0.0,0.09999999999999999,2
346,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0.0,0.09999999999999999,1
347,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0.0,0.09999999999999999,1
348,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0.0,0.09999999999999999,1
349,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0.0,0.09999999999999999,1
350,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0.0,0.09999999999999999,2
351,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0.0,0.09999999999999999,1
352,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0.0,0.09999999999999999,1
353,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0.0,0.09999999999999999,1
354,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0.0,0.09999999999999999,1
355,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0.0,0.09999999999999999,2
356,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0.0,0.09999999999999999,2
357,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0.0,0.09999999999999999,1
358,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0.0,0.09999999999999999,1
359,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0.0,0.09999999999999999,1
360,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0.09999999999999999,2
361,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0.0,0.09999999999999999,2
362,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0.0,0.09999999999999999,1
363,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0.0,0.09999999999999999,2
364,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0.0,0.09999999999999999,1
365,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0.0,0.09999999999999999,1
366,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0.0,0.09999999999999999,1
367,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0.0,0.09999999999999999,1
368,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0.0,0.09999999999999999,1
369,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0.0,0.09999999999999999,1
370,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0.0,0.09999999999999999,1
371,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0.0,0.09999999999999999,1
372,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0.0,0.09999999999999999,3
373,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0.0,0.09999999999999999,1
374,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0.0,0.09999999999999999,2
375,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0.0,0.09999999999999999,1
376,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0.0,0.09999999999999999,2
377,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0.0,0.09999999999999999,1
378,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0.0,0.09999999999999999,4
379,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0.0,0.09999999999999999,3
380,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0.0,0.09999999999999999,1
381,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0.0,0.09999999999999999,1
382,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0.0,0.09999999999999999,2
383,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0.0,0.09999999999999999,1
384,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0.0,0.09999999999999999,1
385,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0.0,0.09999999999999999,1
386,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0.0,0.09999999999999999,1
387,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0.0,0.09999999999999999,1
388,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0.0,0.09999999999999999,3
389,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0.0,0.09999999999999999,1
390,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0.0,0.09999999999999999,1
391,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0.0,0.09999999999999999,1
392,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0.0,0.09999999999999999,1
393,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0.0,0.09999999999999999,1
394,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0.0,0.09999999999999999,1
395,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0.0,0.09999999999999999,2
396,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0.0,0.09999999999999999,1
397,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0.0,0.09999999999999999,2
398,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0.0,0.09999999999999999,1
399,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0.0,0.09999999999999999,1
400,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.09999999999999999,1
401,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0.0,0.09999999999999999,1
402,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0.0,0.09999999999999999,2
403,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0.0,0.09999999999999999,3
404,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0.09999999999999999,1
405,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0.0,0.09999999999999999,2
406,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0.0,0.09999999999999999,1
407,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0.0,0.09999999999999999,2
408,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0.0,0.09999999999999999,3
409,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0.0,0.09999999999999999,1
410,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0.0,0.09999999999999999,1
411,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0.0,0.09999999999999999,1
412,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0.0,0.09999999999999999,1
413,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0.0,0.09999999999999999,1
414,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0.0,0.09999999999999999,2
415,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0.0,0.09999999999999999,2
416,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0.0,0.09999999999999999,1
417,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0.0,0.09999999999999999,1
418,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0.0,0.09999999999999999,1
419,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0.0,0.09999999999999999,1
420,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0.0,0.09999999999999999,1
421,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0.0,0.09999999999999999,1
422,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0.0,0.09999999999999999,1
423,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0.0,0.09999999999999999,1
424,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0.0,0.09999999999999999,1
425,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0.09999999999999999,1
426,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,0.09999999999999999,1
427,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0.0,0.09999999999999999,2
428,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0.0,0.09999999999999999,1
429,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0.0,0.09999999999999999,2
430,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0.0,0.09999999999999999,1
431,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0.0,0.09999999999999999,1
432,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0.0,0.09999999999999999,1
433,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0.0,0.09999999999999999,1
434,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0.0,0.09999999999999999,1
435,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0.0,0.09999999999999999,1
436,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0.0,0.09999999999999999,1
437,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0.0,0.09999999999999999,1
438,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0.0,0.09999999999999999,1
439,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0.0,0.09999999999999999,1
440,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0.0,0.09999999999999999,1
441,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0.0,0.09999999999999999,2
442,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0.0,0.09999999999999999,1
443,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0.0,0.09999999999999999,2
444,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0.0,0.09999999999999999,1
445,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0.0,0.09999999999999999,1
446,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0.0,0.09999999999999999,1
447,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0.0,0.09999999999999999,1
448,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0.0,0.09999999999999999,1
449,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0.0,0.09999999999999999,1
450,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0.0,0.09999999999999999,2
451,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0.0,0.09999999999999999,2
452,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0.0,0.09999999999999999,1
453,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0.0,0.09999999999999999,1
454,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0.0,0.09999999999999999,1
455,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0.0,0.09999999999999999,1
456,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0.0,0.09999999999999999,1
457,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0.0,0.09999999999999999,1
458,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0.0,0.09999999999999999,1
459,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0.0,0.09999999999999999,3
460,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0.0,0.09999999999999999,1
461,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0.0,0.09999999999999999,1
462,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0.0,0.09999999999999999,2
463,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0.0,0.09999999999999999,1
464,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0.0,0.09999999999999999,1
465,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0.0,0.09999999999999999,1
466,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0.0,0.09999999999999999,1
467,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0.0,0.09999999999999999,1
468,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0.0,0.09999999999999999,1
469,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0.0,0.09999999999999999,1
470,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0.0,0.09999999999999999,1
471,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0.0,0.09999999999999999,1
472,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0.0,0.09999999999999999,1
473,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0.0,0.09999999999999999,1
474,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0.0,0.09999999999999999,1
475,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0.0,0.09999999999999999,3
476,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0.0,0.09999999999999999,1
477,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0.0,0.09999999999999999,1
478,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0.0,0.09999999999999999,1
479,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0.0,0.15,1
480,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.15,1
481,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0.0,0.15,1
482,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0.0,0.15,1
483,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0.0,0.15,2
484,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0.0,0.15,1
485,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0.0,0.15,1
486,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0.0,0.15,1
487,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0.0,0.15,2
488,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0.0,0.15,1
489,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0.0,0.15,1
490,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0.0,0.15,1
491,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0.0,0.15,2
492,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0.0,0.15,1
493,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0.0,0.15,2
494,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0.0,0.15,2
495,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0.0,0.15,1
496,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0.0,0.15,3
497,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0.0,0.15,3
498,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0.0,0.15,1
499,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0.0,0.15,1
500,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0.0,0.15,1
501,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0.0,0.15,1
502,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0.0,0.15,1
503,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0.0,0.15,1
504,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0.0,0.15,2
505,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0.0,0.15,1
506,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0.0,0.15,1
507,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0.0,0.15,2
508,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0.0,0.15,1
509,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0.0,0.15,1
510,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0.0,0.15,1
511,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0.0,0.15,2
512,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0.0,0.15,1
513,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0.0,0.15,1
514,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0.0,0.15,1
515,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0.0,0.15,1
516,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0.0,0.15,1
517,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0.0,0.15,1
518,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0,0.15,1
519,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0.0,0.15,1
520,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0.0,0.15,1
521,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0.0,0.15,1
522,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0.0,0.15,1
523,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0.0,0.15,1
524,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0.0,0.15,1
525,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0.0,0.15,1
526,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0.0,0.15,1
527,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0.0,0.15,1
528,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0.0,0.15,1
529,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0.0,0.15,2
530,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0.0,0.15,1
531,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.0,0.15,1
532,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0.0,0.15,2
533,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0.0,0.15,1
534,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0.0,0.15,2
535,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.0,0.15,1
536,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0.0,0.15,1
537,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0.0,0.15,1
538,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0.0,0.15,1
539,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0.0,0.15,1
540,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0.0,0.15,1
541,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0.0,0.15,1
542,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0.0,0.15,1
543,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0.0,0.15,1
544,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0.0,0.15,1
545,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0.0,0.15,1
546,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0.0,0.15,1
547,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0.0,0.15,2
548,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0.0,0.15,1
549,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0.0,0.15,1
550,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0.0,0.15,1
551,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0.0,0.15,1
552,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0.0,0.15,1
553,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0.0,0.15,5
554,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0.0,0.15,1
555,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0.0,0.15,1
556,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0.0,0.15,2
557,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0.0,0.15,3
558,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0.0,0.15,1
559,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0.0,0.15,1
560,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0.0,0.21000000000000005,1
561,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0.0,0.21000000000000005,2
562,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0.0,0.21000000000000005,2
563,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0.0,0.21000000000000005,2
564,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0.0,0.21000000000000005,1
565,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0.0,0.21000000000000005,2
566,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0.0,0.21000000000000005,2
567,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0.0,0.21000000000000005,1
568,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0.0,0.21000000000000005,1
569,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0.0,0.21000000000000005,2
570,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0.0,0.21000000000000005,1
571,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0.0,0.21000000000000005,1
572,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0.0,0.21000000000000005,1
573,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0.0,0.21000000000000005,1
574,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0.0,0.21000000000000005,1
575,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0.0,0.21000000000000005,1
576,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,50.0,2
577,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,50.019999999999996,1
578,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.0,50.019999999999996,1
579,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0,50.019999999999996,1
580,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.0,50.019999999999996,1
581,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.0,50.019999999999996,1
582,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,50.019999999999996,1
583,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,50.019999999999996,1
584,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,50.019999999999996,1
585,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0,50.05,1
586,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0.0,50.04999999999999,1
587,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0.0,50.05,1
588,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,50.05,1
589,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0.0,50.05,1
590,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0.0,50.05,1
591,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,50.04999999999999,1
592,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,50.05,1
593,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0,50.05,1
594,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0.0,50.05,2
595,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0.0,50.04999999999999,1
596,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0,50.05,1
597,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0.0,50.04999999999999,1
598,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0,50.05,1
599,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0.0,50.05,2
600,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0.0,50.05,1
601,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0.0,50.05,1
602,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.0,50.05,1
603,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0.0,50.04999999999999,1
604,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0.0,50.05,1
605,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.0,50.05,1
606,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0.0,50.05,1
607,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0.0,50.05,1
608,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0.0,50.04999999999999,1
609,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0.0,50.05,1
610,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0.0,50.05,1
611,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,50.05,1
612,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0.0,50.04999999999999,1
613,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0.0,50.05,2
614,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0.0,50.04999999999999,1
615,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0.0,50.05,1
616,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0.0,50.089999999999996,1
617,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0.0,50.089999999999996,1
618,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0.0,50.08999999999999,1
619,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0.0,50.08999999999999,1
620,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0.0,50.089999999999996,1
621,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0.0,50.08999999999999,1
622,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0.0,50.08999999999999,1
623,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0.0,50.08999999999998,1
624,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0.0,50.089999999999996,1
625,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0.0,50.08999999999999,1
626,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0.0,50.089999999999996,1
627,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0.0,50.089999999999996,1
628,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0.0,50.08999999999999,1
629,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0.0,50.089999999999996,1
630,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0.0,50.089999999999996,1
631,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0.0,50.08999999999999,1
632,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0.0,50.08999999999999,1
633,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0.0,50.08999999999999,1
634,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0.0,50.08999999999999,1
635,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0.0,50.089999999999996,1
636,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0.0,50.089999999999996,1
637,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0.0,50.08999999999999,1
638,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0.0,50.08999999999998,1
639,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0.0,50.089999999999996,1
640,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0.0,50.08999999999998,1
641,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0.0,50.08999999999998,1
642,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0.0,50.08999999999998,1
643,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0.0,50.08999999999998,1
644,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0.0,50.089999999999996,1
645,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0.0,50.08999999999999,1
